produto_id,pedido_id,quantidade,valor_unitario,valor_total,estado,frete,id_nf
18790,7922,3,890.0,2670.0,BR-SP,534.0,13043
57708,8130,5,990.0,4950.0,BR-RS,990.0,13044
87711,8309,3,140.0,420.0,BR-GO,84.0,13045
33349,8311,5,270.0,1350.0,BR-MS,270.0,13046
5995,8707,5,398.0,1990.0,BR-PE,398.0,13047
100961,8738,4,480.0,1920.0,BR-RN,384.0,13048
57708,9371,5,990.0,4950.0,BR-AM,990.0,13049
53731,12257,1,430.0,430.0,BR-SE,86.0,13050
43699,12613,2,169.0,338.0,BR-PB,676.0,13051
100484,13065,3,320.0,960.0,BR-PA,192.0,13052
82990,13120,6,450.0,2700.0,BR-PE,540.0,13053
73038,13704,1,90.0,90.0,BR-PE,18.0,13054
82257,14093,5,1600.0,8000.0,BR-AP,1600.0,13055
8673,15844,4,490.0,1960.0,BR-MS,392.0,13056
83009,16307,2,280.0,560.0,BR-AP,112.0,13057
35129,16359,6,320.0,1920.0,BR-AM,384.0,13058
100932,16372,1,3900.0,3900.0,BR-TO,780.0,13059
55452,16679,2,350.0,700.0,BR-ES,140.0,13060
25562,17391,1,320.0,320.0,BR-SP,64.0,13061
5412,18603,1,788.0,788.0,BR-GO,1576.0,13062
58472,18715,5,150.0,750.0,BR-RS,150.0,13063
53731,19305,5,430.0,2150.0,BR-MT,430.0,13064
42913,19454,4,2590.0,10360.0,BR-PA,2072.0,13065
73038,19947,3,90.0,270.0,BR-MA,54.0,13066
13472,21932,3,450.0,1350.0,BR-AL,270.0,13067
17258,23018,5,420.0,2100.0,BR-RJ,420.0,13068
80644,24329,3,990.0,2970.0,BR-AC,594.0,13069
53731,25295,5,430.0,2150.0,BR-AP,430.0,13070
8456,29141,1,360.0,360.0,BR-PB,72.0,13071
15470,29375,5,590.0,2950.0,BR-BA,590.0,13072
33348,31249,3,160.0,480.0,BR-MA,96.0,13073
37384,33164,4,700.0,2800.0,BR-MT,560.0,13074
62594,33743,5,300.0,1500.0,BR-SC,300.0,13075
77079,33890,4,100.0,400.0,BR-RN,80.0,13076
57815,33925,6,100.0,600.0,BR-BR-RR,120.0,13077
100484,34233,3,320.0,960.0,BR-AC,192.0,13078
56571,34939,2,420.0,840.0,BR-RO,168.0,13079
7940,35300,5,1200.0,6000.0,BR-MT,1200.0,13080
100932,36001,2,3900.0,7800.0,BR-AL,1560.0,13081
44424,36202,1,360.0,360.0,BR-RJ,72.0,13082
23575,36287,4,210.0,840.0,BR-MT,168.0,13083
11218,37110,3,250.0,750.0,BR-AC,150.0,13084
8691,37571,1,180.0,180.0,BR-SP,36.0,13085
58245,39614,4,120.0,480.0,BR-SP,96.0,13086
100481,41453,4,410.0,1640.0,BR-AC,328.0,13087
13716,42202,5,450.0,2250.0,BR-MG,450.0,13088
17258,44410,5,420.0,2100.0,BR-DF,420.0,13089
14074,45038,3,450.0,1350.0,BR-MT,270.0,13090
27336,45182,3,250.0,750.0,BR-RS,150.0,13091
67445,46196,5,320.0,1600.0,BR-SE,320.0,13092
6381,46566,2,586.0,1172.0,BR-GO,2344.0,13093
61071,47092,4,450.0,1800.0,BR-AC,360.0,13094
22407,47756,6,200.0,1200.0,BR-RO,240.0,13095
86302,48537,6,139.0,834.0,BR-SC,1668.0,13096
15470,48917,2,590.0,1180.0,BR-CE,236.0,13097
73692,49609,3,90.0,270.0,BR-MG,54.0,13098
42913,50438,3,2590.0,7770.0,BR-PB,1554.0,13099
55051,52000,1,760.0,760.0,BR-MG,152.0,13100
8673,52138,1,490.0,490.0,BR-RJ,98.0,13101
27336,52420,1,250.0,250.0,BR-AL,50.0,13102
6137,52820,3,100.0,300.0,BR-PR,60.0,13103
44207,53222,3,290.0,870.0,BR-PI,174.0,13104
59337,53832,3,390.0,1170.0,BR-AM,234.0,13105
74864,53975,4,130.0,520.0,BR-RS,104.0,13106
23575,54313,5,210.0,1050.0,BR-MS,210.0,13107
24159,56395,4,270.0,1080.0,BR-AC,216.0,13108
6769,56938,3,220.0,660.0,BR-RJ,132.0,13109
11736,57648,3,740.0,2220.0,BR-RJ,444.0,13110
39814,58017,6,390.0,2340.0,BR-PI,468.0,13111
41518,58208,2,260.0,520.0,BR-SE,104.0,13112
18790,60580,4,890.0,3560.0,BR-SE,712.0,13113
84692,60655,1,499.0,499.0,BR-SC,998.0,13114
53941,61664,1,280.0,280.0,BR-CE,56.0,13115
4553,62645,4,110.0,440.0,BR-SP,88.0,13116
98964,62881,1,280.0,280.0,BR-AL,56.0,13117
58472,63446,2,150.0,300.0,BR-PA,60.0,13118
3865,64023,4,6500.0,26000.0,BR-RO,5200.0,13119
17329,64422,6,590.0,3540.0,BR-PI,708.0,13120
100939,65464,5,310.0,1550.0,BR-BA,310.0,13121
15470,65756,4,590.0,2360.0,BR-TO,472.0,13122
33976,66181,2,120.0,240.0,BR-PE,48.0,13123
70673,67023,3,210.0,630.0,BR-BA,126.0,13124
7193,67637,4,320.0,1280.0,BR-CE,256.0,13125
7193,67826,2,320.0,640.0,BR-MG,128.0,13126
15875,68651,6,490.0,2940.0,BR-RS,588.0,13127
74864,69859,4,130.0,520.0,BR-AC,104.0,13128
13906,70000,2,340.0,680.0,BR-MA,136.0,13129
87156,71407,6,160.0,960.0,BR-SC,192.0,13130
40082,71454,4,315.0,1260.0,BR-RN,252.0,13131
29893,71654,1,420.0,420.0,BR-PI,84.0,13132
27336,72040,2,250.0,500.0,BR-ES,100.0,13133
40082,73314,2,315.0,630.0,BR-GO,126.0,13134
29012,73818,4,525.0,2100.0,BR-RS,420.0,13135
72621,73975,5,179.0,895.0,BR-SC,179.0,13136
3865,75416,2,6500.0,13000.0,BR-MT,2600.0,13137
73038,76249,1,90.0,90.0,BR-SE,18.0,13138
56571,77238,6,420.0,2520.0,BR-ES,504.0,13139
3451,78051,4,250.0,1000.0,BR-PB,200.0,13140
12895,78976,1,2600.0,2600.0,BR-PB,520.0,13141
6381,79131,1,586.0,586.0,BR-PA,1172.0,13142
2706,79881,2,590.0,1180.0,BR-BR-RR,236.0,13143
13705,80370,5,180.0,900.0,BR-RO,180.0,13144
100932,80603,3,3900.0,11700.0,BR-SP,2340.0,13145
21516,80770,3,320.0,960.0,BR-SC,192.0,13146
11736,84510,4,740.0,2960.0,BR-SP,592.0,13147
21516,84754,6,320.0,1920.0,BR-BR-RR,384.0,13148
81822,85409,4,390.0,1560.0,BR-MT,312.0,13149
8456,86807,3,360.0,1080.0,BR-PR,216.0,13150
36195,86892,5,110.0,550.0,BR-PR,110.0,13151
51314,87505,3,410.0,1230.0,BR-MS,246.0,13152
10795,88542,4,300.0,1200.0,BR-PB,240.0,13153
45979,91969,4,280.0,1120.0,BR-BA,224.0,13154
43054,93482,6,320.0,1920.0,BR-MS,384.0,13155
8691,94393,3,180.0,540.0,BR-BR-RR,108.0,13156
86544,94946,2,50.0,100.0,BR-SE,20.0,13157
43699,95927,6,169.0,1014.0,BR-BA,2028.0,13158
10795,96143,5,300.0,1500.0,BR-RS,300.0,13159
6769,96410,2,220.0,440.0,BR-AL,88.0,13160
54794,96967,1,350.0,350.0,BR-MG,70.0,13161
70673,97338,3,210.0,630.0,BR-MA,126.0,13162
13705,98120,3,180.0,540.0,BR-BA,108.0,13163
72667,98954,6,139.0,834.0,BR-DF,1668.0,13164
11218,99531,1,250.0,250.0,BR-ES,50.0,13165
98964,100259,5,280.0,1400.0,BR-PR,280.0,13166
83866,100853,4,990.0,3960.0,BR-RS,792.0,13167
21516,103216,2,320.0,640.0,BR-RJ,128.0,13168
42913,103498,5,2590.0,12950.0,BR-PA,2590.0,13169
35682,104732,2,250.0,500.0,BR-PB,100.0,13170
14074,105359,1,450.0,450.0,BR-PI,90.0,13171
3820,105909,6,139.0,834.0,BR-RO,1668.0,13172
84176,106554,6,310.0,1860.0,BR-RO,372.0,13173
17395,107673,5,1400.0,7000.0,BR-RS,1400.0,13174
47405,108001,4,310.0,1240.0,BR-AC,248.0,13175
53458,108580,5,450.0,2250.0,BR-AC,450.0,13176
6888,109009,4,350.0,1400.0,BR-RJ,280.0,13177
17395,111164,4,1400.0,5600.0,BR-PI,1120.0,13178
21516,111768,6,320.0,1920.0,BR-MT,384.0,13179
51314,112071,4,410.0,1640.0,BR-PE,328.0,13180
36306,113392,2,390.0,780.0,BR-PB,156.0,13181
47405,113574,2,310.0,620.0,BR-SE,124.0,13182
50330,113694,4,210.0,840.0,BR-MA,168.0,13183
87156,114797,4,160.0,640.0,BR-MT,128.0,13184
48483,118259,1,400.0,400.0,BR-PR,80.0,13185
2706,118770,3,590.0,1770.0,BR-SE,354.0,13186
53138,118821,1,690.0,690.0,BR-ES,138.0,13187
84743,118834,1,120.0,120.0,BR-SP,24.0,13188
93262,119857,5,450.0,2250.0,BR-ES,450.0,13189
18128,121248,5,795.0,3975.0,BR-BR-RR,795.0,13190
56350,122141,5,245.0,1225.0,BR-MG,245.0,13191
53458,122411,2,450.0,900.0,BR-MA,180.0,13192
91498,123093,1,130.0,130.0,BR-AC,26.0,13193
11736,123918,3,740.0,2220.0,BR-PB,444.0,13194
7193,124405,4,320.0,1280.0,BR-AC,256.0,13195
80644,124948,6,990.0,5940.0,BR-SC,1188.0,13196
13906,126368,1,340.0,340.0,BR-SE,68.0,13197
33349,127256,3,270.0,810.0,BR-RJ,162.0,13198
4835,127761,2,560.0,1120.0,BR-AC,224.0,13199
45878,127933,2,210.0,420.0,BR-SC,84.0,13200
66255,127959,1,390.0,390.0,BR-SC,78.0,13201
82257,128171,3,1600.0,4800.0,BR-AL,960.0,13202
29301,128939,6,180.0,1080.0,BR-MG,216.0,13203
91248,129372,2,45.0,90.0,BR-AL,18.0,13204
64127,130270,4,590.0,2360.0,BR-AC,472.0,13205
7871,132362,3,420.0,1260.0,BR-PR,252.0,13206
64127,132381,1,590.0,590.0,BR-AP,118.0,13207
31651,132475,6,180.0,1080.0,BR-ES,216.0,13208
87711,134152,3,140.0,420.0,BR-RS,84.0,13209
18751,135025,6,990.0,5940.0,BR-AP,1188.0,13210
45979,135296,1,280.0,280.0,BR-TO,56.0,13211
83866,135673,2,990.0,1980.0,BR-RS,396.0,13212
72621,136476,4,179.0,716.0,BR-ES,1432.0,13213
27336,138044,2,250.0,500.0,BR-SE,100.0,13214
88368,138105,1,250.0,250.0,BR-PI,50.0,13215
84692,138260,1,499.0,499.0,BR-DF,998.0,13216
77079,139451,3,100.0,300.0,BR-DF,60.0,13217
50478,139556,2,315.0,630.0,BR-RO,126.0,13218
100961,447,6,480.0,2880.0,BR-PE,576.0,13219
17990,1444,3,3800.0,11400.0,BR-AL,2280.0,13220
7940,1947,1,1200.0,1200.0,BR-ES,240.0,13221
4307,3574,2,6175.0,12350.0,BR-TO,2470.0,13222
72621,3761,2,179.0,358.0,BR-PB,716.0,13223
27546,5332,6,336.0,2016.0,BR-PA,4032.0,13224
37384,5377,3,700.0,2100.0,BR-ES,420.0,13225
71190,5616,4,360.0,1440.0,BR-MT,288.0,13226
7940,6191,1,1200.0,1200.0,BR-DF,240.0,13227
77558,6209,4,790.0,3160.0,BR-PE,632.0,13228
8691,7587,3,180.0,540.0,BR-SE,108.0,13229
36195,8051,6,110.0,660.0,BR-BA,132.0,13230
8673,8466,6,490.0,2940.0,BR-MT,588.0,13231
21244,8885,3,1120.0,3360.0,BR-MS,672.0,13232
35682,8902,5,250.0,1250.0,BR-RN,250.0,13233
54794,9237,5,350.0,1750.0,BR-PB,350.0,13234
6769,9251,4,220.0,880.0,BR-AP,176.0,13235
84692,9269,1,499.0,499.0,BR-RJ,998.0,13236
38723,10379,6,80.0,480.0,BR-AC,96.0,13237
13472,10607,4,450.0,1800.0,BR-AM,360.0,13238
83009,10917,4,280.0,1120.0,BR-RJ,224.0,13239
39814,12115,6,390.0,2340.0,BR-TO,468.0,13240
5567,12621,1,210.0,210.0,BR-RO,42.0,13241
83866,13539,3,990.0,2970.0,BR-RS,594.0,13242
6137,14218,1,100.0,100.0,BR-PE,20.0,13243
79079,14508,3,320.0,960.0,BR-MS,192.0,13244
71770,15051,6,530.0,3180.0,BR-CE,636.0,13245
7729,16122,1,360.0,360.0,BR-DF,72.0,13246
7193,19146,5,320.0,1600.0,BR-RJ,320.0,13247
35129,19353,4,320.0,1280.0,BR-SE,256.0,13248
50771,19776,4,340.0,1360.0,BR-PB,272.0,13249
85154,20022,3,420.0,1260.0,BR-CE,252.0,13250
11218,20494,2,250.0,500.0,BR-PE,100.0,13251
6137,20670,6,100.0,600.0,BR-RN,120.0,13252
40082,21066,3,315.0,945.0,BR-AM,189.0,13253
77079,25141,1,100.0,100.0,BR-GO,20.0,13254
12751,25176,6,400.0,2400.0,BR-PR,480.0,13255
95805,26098,3,100.0,300.0,BR-MG,60.0,13256
3451,26586,4,250.0,1000.0,BR-DF,200.0,13257
7729,27147,1,360.0,360.0,BR-RS,72.0,13258
43699,27438,4,169.0,676.0,BR-DF,1352.0,13259
37384,27527,3,700.0,2100.0,BR-BR-RR,420.0,13260
3865,28168,3,6500.0,19500.0,BR-PA,3900.0,13261
57708,28557,3,990.0,2970.0,BR-PR,594.0,13262
21429,29183,3,390.0,1170.0,BR-SP,234.0,13263
29301,29594,4,180.0,720.0,BR-CE,144.0,13264
57708,30667,3,990.0,2970.0,BR-MG,594.0,13265
53731,30950,5,430.0,2150.0,BR-SC,430.0,13266
41189,32543,4,160.0,640.0,BR-SE,128.0,13267
8673,33049,2,490.0,980.0,BR-RJ,196.0,13268
29012,35844,3,525.0,1575.0,BR-SP,315.0,13269
100460,36463,3,890.0,2670.0,BR-AM,534.0,13270
8673,36466,4,490.0,1960.0,BR-DF,392.0,13271
6888,36568,6,350.0,2100.0,BR-AM,420.0,13272
15875,36699,4,490.0,1960.0,BR-SC,392.0,13273
29301,37295,4,180.0,720.0,BR-RJ,144.0,13274
5292,38203,6,576.0,3456.0,BR-RO,6912.0,13275
60010,38375,5,90.0,450.0,BR-RS,90.0,13276
21244,38793,4,1120.0,4480.0,BR-MA,896.0,13277
53138,39327,6,690.0,4140.0,BR-MT,828.0,13278
55452,39595,5,350.0,1750.0,BR-RJ,350.0,13279
40508,39613,4,245.0,980.0,BR-RS,196.0,13280
100939,40332,1,310.0,310.0,BR-PI,62.0,13281
98640,40507,2,990.0,1980.0,BR-AM,396.0,13282
6262,40795,1,644.0,644.0,BR-PA,1288.0,13283
21429,41854,5,390.0,1950.0,BR-AP,390.0,13284
32890,44995,2,480.0,960.0,BR-MA,192.0,13285
29012,46181,6,525.0,3150.0,BR-MA,630.0,13286
2706,46454,3,590.0,1770.0,BR-PB,354.0,13287
61356,46716,5,390.0,1950.0,BR-SE,390.0,13288
7193,47156,1,320.0,320.0,BR-CE,64.0,13289
19432,48007,4,190.0,760.0,BR-SE,152.0,13290
72667,48210,1,139.0,139.0,BR-MS,278.0,13291
86845,49358,5,110.0,550.0,BR-PR,110.0,13292
83792,50504,4,390.0,1560.0,BR-SP,312.0,13293
12751,51908,6,400.0,2400.0,BR-RJ,480.0,13294
7729,54347,3,360.0,1080.0,BR-AM,216.0,13295
28699,54702,5,420.0,2100.0,BR-DF,420.0,13296
48483,54762,2,400.0,800.0,BR-RO,160.0,13297
51238,55004,2,410.0,820.0,BR-RO,164.0,13298
40082,55808,5,315.0,1575.0,BR-RJ,315.0,13299
53941,56354,2,280.0,560.0,BR-MA,112.0,13300
85154,57075,4,420.0,1680.0,BR-DF,336.0,13301
53941,57707,6,280.0,1680.0,BR-SE,336.0,13302
32890,57889,4,480.0,1920.0,BR-ES,384.0,13303
6262,57910,5,644.0,3220.0,BR-AL,644.0,13304
73038,58653,6,90.0,540.0,BR-PA,108.0,13305
50330,59144,3,210.0,630.0,BR-AM,126.0,13306
33348,59845,3,160.0,480.0,BR-SC,96.0,13307
5567,61152,4,210.0,840.0,BR-CE,168.0,13308
53458,62428,1,450.0,450.0,BR-MA,90.0,13309
18128,62846,3,795.0,2385.0,BR-RS,477.0,13310
33348,65676,2,160.0,320.0,BR-PE,64.0,13311
8707,66143,2,150.0,300.0,BR-PB,60.0,13312
24159,66961,2,270.0,540.0,BR-MG,108.0,13313
75557,67265,5,90.0,450.0,BR-ES,90.0,13314
83009,67918,2,280.0,560.0,BR-AL,112.0,13315
73038,68253,6,90.0,540.0,BR-RS,108.0,13316
84176,68509,3,310.0,930.0,BR-PB,186.0,13317
7871,69589,5,420.0,2100.0,BR-PA,420.0,13318
79551,69933,2,290.0,580.0,BR-PA,116.0,13319
77079,71110,3,100.0,300.0,BR-PI,60.0,13320
84692,71485,5,499.0,2495.0,BR-PI,499.0,13321
43888,72153,1,190.0,190.0,BR-AL,38.0,13322
70813,72826,3,120.0,360.0,BR-RO,72.0,13323
10795,73539,6,300.0,1800.0,BR-PB,360.0,13324
18212,74732,3,120.0,360.0,BR-PE,72.0,13325
57708,75412,5,990.0,4950.0,BR-RO,990.0,13326
29012,76560,4,525.0,2100.0,BR-PI,420.0,13327
5567,77532,5,210.0,1050.0,BR-BR-RR,210.0,13328
68110,77769,3,790.0,2370.0,BR-SP,474.0,13329
5292,78398,2,576.0,1152.0,BR-AL,2304.0,13330
3865,78502,1,6500.0,6500.0,BR-PB,1300.0,13331
73038,78938,4,90.0,360.0,BR-GO,72.0,13332
31651,79827,3,180.0,540.0,BR-AL,108.0,13333
85154,81903,1,420.0,420.0,BR-GO,84.0,13334
13906,83437,3,340.0,1020.0,BR-AM,204.0,13335
100983,83881,5,350.0,1750.0,BR-MT,350.0,13336
2706,85398,2,590.0,1180.0,BR-AM,236.0,13337
53731,88692,5,430.0,2150.0,BR-MT,430.0,13338
84692,88718,4,499.0,1996.0,BR-TO,3992.0,13339
74506,89324,2,420.0,840.0,BR-RO,168.0,13340
47682,89410,2,430.0,860.0,BR-RN,172.0,13341
83792,91891,6,390.0,2340.0,BR-TO,468.0,13342
56571,93970,3,420.0,1260.0,BR-ES,252.0,13343
8673,94520,3,490.0,1470.0,BR-RS,294.0,13344
54794,95265,3,350.0,1050.0,BR-PI,210.0,13345
42913,95891,4,2590.0,10360.0,BR-GO,2072.0,13346
7729,97002,5,360.0,1800.0,BR-GO,360.0,13347
9981,97250,2,4000.0,8000.0,BR-PR,1600.0,13348
82990,97439,6,450.0,2700.0,BR-PI,540.0,13349
40082,97504,4,315.0,1260.0,BR-PI,252.0,13350
7871,97829,3,420.0,1260.0,BR-ES,252.0,13351
70673,98392,5,210.0,1050.0,BR-SC,210.0,13352
70240,98581,4,290.0,1160.0,BR-PA,232.0,13353
56350,104933,6,245.0,1470.0,BR-MA,294.0,13354
100983,105579,3,350.0,1050.0,BR-ES,210.0,13355
84743,106677,5,120.0,600.0,BR-AC,120.0,13356
49497,106757,5,320.0,1600.0,BR-AC,320.0,13357
4835,107476,3,560.0,1680.0,BR-SP,336.0,13358
61356,108032,1,390.0,390.0,BR-AM,78.0,13359
57696,109322,1,410.0,410.0,BR-RJ,82.0,13360
98640,110740,6,990.0,5940.0,BR-TO,1188.0,13361
56380,110949,4,179.0,716.0,BR-PA,1432.0,13362
47682,112703,1,430.0,430.0,BR-MS,86.0,13363
38723,113595,5,80.0,400.0,BR-BR-RR,80.0,13364
47405,114101,2,310.0,620.0,BR-RS,124.0,13365
61071,114324,3,450.0,1350.0,BR-MG,270.0,13366
20029,114793,1,294.0,294.0,BR-SP,588.0,13367
79079,115530,4,320.0,1280.0,BR-MG,256.0,13368
79079,115688,5,320.0,1600.0,BR-GO,320.0,13369
29893,115948,3,420.0,1260.0,BR-RJ,252.0,13370
81822,115990,5,390.0,1950.0,BR-SE,390.0,13371
58245,116449,1,120.0,120.0,BR-RJ,24.0,13372
100939,117088,3,310.0,930.0,BR-MA,186.0,13373
27659,118216,5,140.0,700.0,BR-MS,140.0,13374
98964,119094,1,280.0,280.0,BR-SC,56.0,13375
31835,120477,5,399.0,1995.0,BR-RN,399.0,13376
7729,120918,5,360.0,1800.0,BR-CE,360.0,13377
89334,122313,1,350.0,350.0,BR-RS,70.0,13378
100939,122631,4,310.0,1240.0,BR-MS,248.0,13379
3451,123111,1,250.0,250.0,BR-DF,50.0,13380
57815,123467,1,100.0,100.0,BR-TO,20.0,13381
23575,123589,6,210.0,1260.0,BR-AC,252.0,13382
6262,123609,1,644.0,644.0,BR-GO,1288.0,13383
83795,124332,5,310.0,1550.0,BR-ES,310.0,13384
81822,124900,4,390.0,1560.0,BR-PB,312.0,13385
47475,126810,6,490.0,2940.0,BR-RO,588.0,13386
43699,126851,2,169.0,338.0,BR-DF,676.0,13387
95805,126876,2,100.0,200.0,BR-GO,40.0,13388
29893,128345,5,420.0,2100.0,BR-PE,420.0,13389
27546,128393,4,336.0,1344.0,BR-ES,2688.0,13390
86302,128626,1,139.0,139.0,BR-RJ,278.0,13391
29893,130464,3,420.0,1260.0,BR-BA,252.0,13392
39368,131101,5,279.0,1395.0,BR-RO,279.0,13393
30263,131697,6,135.0,810.0,BR-TO,162.0,13394
45979,134088,2,280.0,560.0,BR-RO,112.0,13395
100961,134392,1,480.0,480.0,BR-MS,96.0,13396
12812,135975,6,320.0,1920.0,BR-RN,384.0,13397
21429,136183,5,390.0,1950.0,BR-RO,390.0,13398
57815,136201,4,100.0,400.0,BR-RJ,80.0,13399
70813,136794,5,120.0,600.0,BR-SE,120.0,13400
30263,136855,1,135.0,135.0,BR-BR-RR,27.0,13401
13814,138806,6,550.0,3300.0,BR-BR-RR,660.0,13402
22407,1092,3,200.0,600.0,BR-ES,120.0,13403
42913,2071,3,2590.0,7770.0,BR-PR,1554.0,13404
17990,2291,1,3800.0,3800.0,BR-PR,760.0,13405
70240,3221,5,290.0,1450.0,BR-AM,290.0,13406
98640,3872,3,990.0,2970.0,BR-DF,594.0,13407
73692,4265,4,90.0,360.0,BR-MG,72.0,13408
17329,4419,1,590.0,590.0,BR-PB,118.0,13409
49497,4803,3,320.0,960.0,BR-CE,192.0,13410
58472,7043,3,150.0,450.0,BR-AP,90.0,13411
95805,9857,1,100.0,100.0,BR-MT,20.0,13412
6262,10081,4,644.0,2576.0,BR-MS,5152.0,13413
18212,10900,5,120.0,600.0,BR-AC,120.0,13414
9981,12103,2,4000.0,8000.0,BR-GO,1600.0,13415
22407,12636,4,200.0,800.0,BR-DF,160.0,13416
6742,12977,2,850.0,1700.0,BR-AP,340.0,13417
48483,13419,1,400.0,400.0,BR-PE,80.0,13418
14074,13556,6,450.0,2700.0,BR-AL,540.0,13419
74864,14202,2,130.0,260.0,BR-PE,52.0,13420
6699,16171,2,320.0,640.0,BR-PI,128.0,13421
64127,17583,3,590.0,1770.0,BR-PI,354.0,13422
93262,18672,1,450.0,450.0,BR-SP,90.0,13423
100983,18819,4,350.0,1400.0,BR-SP,280.0,13424
86302,19928,5,139.0,695.0,BR-MG,139.0,13425
66539,20742,6,399.0,2394.0,BR-GO,4788.0,13426
53458,21337,1,450.0,450.0,BR-DF,90.0,13427
84692,21478,1,499.0,499.0,BR-PI,998.0,13428
5412,22747,1,788.0,788.0,BR-BA,1576.0,13429
53731,23419,2,430.0,860.0,BR-PB,172.0,13430
86845,25726,6,110.0,660.0,BR-CE,132.0,13431
28699,25987,6,420.0,2520.0,BR-AL,504.0,13432
29012,26938,2,525.0,1050.0,BR-SC,210.0,13433
41262,27457,2,390.0,780.0,BR-SC,156.0,13434
32126,27547,5,210.0,1050.0,BR-RJ,210.0,13435
31835,27732,4,399.0,1596.0,BR-PI,3192.0,13436
72621,28175,4,179.0,716.0,BR-ES,1432.0,13437
51314,28485,1,410.0,410.0,BR-MS,82.0,13438
79551,28879,1,290.0,290.0,BR-SE,58.0,13439
37384,30126,6,700.0,4200.0,BR-RJ,840.0,13440
64127,30705,6,590.0,3540.0,BR-BA,708.0,13441
74864,31242,1,130.0,130.0,BR-MT,26.0,13442
68110,31269,1,790.0,790.0,BR-CE,158.0,13443
7729,33996,1,360.0,360.0,BR-RO,72.0,13444
58472,34440,2,150.0,300.0,BR-PA,60.0,13445
15470,35102,3,590.0,1770.0,BR-SE,354.0,13446
83866,35619,1,990.0,990.0,BR-RS,198.0,13447
51314,36694,1,410.0,410.0,BR-PB,82.0,13448
11736,36978,5,740.0,3700.0,BR-MT,740.0,13449
32126,39147,4,210.0,840.0,BR-DF,168.0,13450
13906,39302,4,340.0,1360.0,BR-RN,272.0,13451
53731,39419,2,430.0,860.0,BR-PA,172.0,13452
77558,41465,5,790.0,3950.0,BR-PI,790.0,13453
25562,41508,4,320.0,1280.0,BR-SE,256.0,13454
49026,41562,3,240.0,720.0,BR-SC,144.0,13455
4307,43058,4,6175.0,24700.0,BR-RJ,4940.0,13456
86302,44895,3,139.0,417.0,BR-RS,834.0,13457
41262,45631,5,390.0,1950.0,BR-CE,390.0,13458
43699,45997,6,169.0,1014.0,BR-ES,2028.0,13459
100983,47582,5,350.0,1750.0,BR-SP,350.0,13460
71946,49788,2,290.0,580.0,BR-AC,116.0,13461
77079,51599,5,100.0,500.0,BR-BR-RR,100.0,13462
29650,54205,1,120.0,120.0,BR-SE,24.0,13463
50771,54932,6,340.0,2040.0,BR-GO,408.0,13464
100484,56682,5,320.0,1600.0,BR-AC,320.0,13465
93262,58490,5,450.0,2250.0,BR-RN,450.0,13466
28699,58888,5,420.0,2100.0,BR-PB,420.0,13467
41189,58929,4,160.0,640.0,BR-TO,128.0,13468
22407,59561,1,200.0,200.0,BR-PR,40.0,13469
53941,59716,4,280.0,1120.0,BR-RN,224.0,13470
100932,60055,4,3900.0,15600.0,BR-GO,3120.0,13471
83009,60579,1,280.0,280.0,BR-RO,56.0,13472
18790,60700,1,890.0,890.0,BR-PB,178.0,13473
12609,61567,4,320.0,1280.0,BR-MT,256.0,13474
71190,61983,1,360.0,360.0,BR-RN,72.0,13475
59337,62404,1,390.0,390.0,BR-RN,78.0,13476
29510,63206,4,360.0,1440.0,BR-AP,288.0,13477
64127,65202,3,590.0,1770.0,BR-SC,354.0,13478
74864,65623,3,130.0,390.0,BR-MG,78.0,13479
50330,66609,1,210.0,210.0,BR-AM,42.0,13480
3820,67254,1,139.0,139.0,BR-RS,278.0,13481
6742,67403,1,850.0,850.0,BR-MT,170.0,13482
25562,67895,5,320.0,1600.0,BR-SC,320.0,13483
83792,67976,5,390.0,1950.0,BR-PA,390.0,13484
85154,68804,3,420.0,1260.0,BR-AC,252.0,13485
41262,69988,4,390.0,1560.0,BR-PE,312.0,13486
58245,70392,2,120.0,240.0,BR-BA,48.0,13487
72621,70602,3,179.0,537.0,BR-MA,1074.0,13488
21516,71674,5,320.0,1600.0,BR-PE,320.0,13489
57696,72300,3,410.0,1230.0,BR-PR,246.0,13490
8691,76950,3,180.0,540.0,BR-RO,108.0,13491
98640,77517,4,990.0,3960.0,BR-AL,792.0,13492
5412,77674,4,788.0,3152.0,BR-RS,6304.0,13493
84743,77781,6,120.0,720.0,BR-RS,144.0,13494
58245,77785,4,120.0,480.0,BR-PA,96.0,13495
60010,78184,4,90.0,360.0,BR-PR,72.0,13496
82990,80140,5,450.0,2250.0,BR-MG,450.0,13497
22407,80214,6,200.0,1200.0,BR-TO,240.0,13498
73692,80532,3,90.0,270.0,BR-AM,54.0,13499
62594,81186,5,300.0,1500.0,BR-PB,300.0,13500
33348,82586,2,160.0,320.0,BR-MS,64.0,13501
83866,82593,2,990.0,1980.0,BR-RO,396.0,13502
83866,82799,4,990.0,3960.0,BR-SP,792.0,13503
74506,82931,1,420.0,420.0,BR-AP,84.0,13504
49026,83073,4,240.0,960.0,BR-MG,192.0,13505
8691,83710,3,180.0,540.0,BR-CE,108.0,13506
3865,84761,1,6500.0,6500.0,BR-DF,1300.0,13507
44379,85498,1,165.0,165.0,BR-MT,33.0,13508
30211,87953,2,380.0,760.0,BR-ES,152.0,13509
45979,90300,5,280.0,1400.0,BR-BA,280.0,13510
