pedido_id,produto_id,vendedor_id,data_compra,total
77810,8707,3,04/03/2020,900.0
77813,21516,1,31/01/2019,960.0
77821,30263,3,20/04/2019,810.0
77824,8707,0,29/06/2020,450.0
77827,40082,5,29/11/2019,945.0
77828,95805,1,06/04/2020,200.0
77831,43699,3,14/06/2020,507.0
77838,84743,1,20/12/2019,240.0
77840,66255,0,05/07/2020,1560.0
77841,56350,1,11/01/2020,245.0
77843,6699,5,16/05/2020,960.0
77846,82990,2,09/03/2020,900.0
77852,42913,5,07/07/2019,12950.0
77855,86302,2,07/09/2019,278.0
77869,29510,2,15/12/2020,360.0
77874,9981,3,24/12/2020,24000.0
77882,22568,4,17/02/2021,1470.0
77884,74864,4,18/10/2020,780.0
77891,100484,5,12/11/2020,320.0
77907,40508,2,04/02/2020,490.0
77920,100481,1,05/01/2020,1640.0
77924,80644,3,28/03/2020,990.0
77932,9981,4,23/10/2020,4000.0
77933,40508,1,11/01/2020,490.0
77934,93262,3,14/09/2019,450.0
77939,5412,5,11/10/2020,788.0
77941,47475,5,11/01/2021,2940.0
77949,84176,0,01/12/2020,1550.0
77953,53138,3,21/04/2020,2070.0
77954,32890,5,07/09/2020,480.0
77969,4307,3,01/12/2020,6175.0
77977,55452,4,15/09/2020,700.0
77985,44424,0,17/02/2021,360.0
77992,36306,1,02/08/2019,1950.0
77996,14836,4,18/06/2020,4400.0
78009,39368,4,11/10/2020,1674.0
78015,15875,5,12/06/2019,2940.0
78022,5412,5,05/11/2020,1576.0
78025,32890,3,18/07/2020,2400.0
78029,17395,1,28/01/2021,4200.0
78034,6381,5,29/12/2019,586.0
78042,20029,5,15/11/2019,882.0
78051,3451,3,29/04/2020,1000.0
78052,3820,5,22/09/2019,834.0
78054,27546,2,12/10/2020,1344.0
78061,13814,1,02/08/2019,1650.0
78063,22407,5,23/01/2021,1000.0
78067,41189,4,15/09/2020,640.0
78073,73038,1,14/03/2020,450.0
78078,33976,5,24/10/2019,120.0
78086,18212,5,18/10/2020,600.0
78090,22568,4,15/09/2019,1470.0
78092,56571,5,22/09/2019,2100.0
78109,45695,2,20/01/2020,1200.0
78116,32126,2,18/10/2020,1050.0
78126,72667,2,13/07/2020,278.0
78128,33976,1,21/03/2019,600.0
78154,13716,5,28/02/2020,1800.0
78156,57708,4,09/03/2020,3960.0
78158,71770,2,23/10/2020,3180.0
78159,97039,4,03/05/2019,1600.0
78163,21244,1,11/04/2020,4480.0
78164,83795,1,24/07/2019,1240.0
78169,48872,5,22/09/2019,360.0
78179,56571,2,02/08/2020,2100.0
78184,60010,1,07/05/2020,360.0
78188,66255,2,28/07/2020,780.0
78196,82257,3,24/10/2019,4800.0
78208,75557,0,14/06/2020,450.0
78210,9809,3,07/03/2019,1300.0
78218,66135,3,06/12/2020,1470.0
78219,61356,1,28/02/2020,1560.0
78231,4853,4,31/10/2020,400.0
78244,73038,4,11/04/2020,180.0
78248,36306,3,14/03/2020,390.0
78254,12751,1,14/12/2019,2400.0
78261,54794,2,18/10/2020,1750.0
78286,83795,4,12/10/2020,1240.0
78289,27336,3,15/09/2019,1500.0
78295,12751,5,07/09/2020,400.0
78311,37384,3,24/10/2019,700.0
78318,6262,3,30/01/2020,3220.0
78319,4835,3,18/03/2020,1680.0
78327,47682,1,08/02/2020,1290.0
78338,44379,5,02/10/2019,660.0
78341,4835,4,16/07/2019,2800.0
78345,46573,2,12/10/2020,1750.0
78347,56380,5,30/01/2020,1074.0
78351,3865,5,08/03/2019,32500.0
78358,8691,5,08/03/2019,540.0
78365,44379,2,18/11/2020,330.0
78368,84176,0,20/12/2020,1860.0
78374,30211,2,18/03/2020,380.0
78377,6381,4,03/12/2020,2930.0
78385,8707,1,02/04/2020,900.0
78390,47405,5,30/01/2020,1860.0
78391,17329,2,20/01/2020,2950.0
78394,35129,4,18/10/2020,640.0
78398,5292,3,03/05/2020,1152.0
78404,85154,1,16/05/2020,420.0
78405,29012,4,20/01/2020,1575.0
78408,97039,2,20/12/2019,320.0
78409,19432,5,11/08/2019,760.0
78411,57815,1,17/02/2021,300.0
78420,3829,5,09/10/2019,2630.0
78422,10086,4,14/05/2019,1500.0
78425,86243,2,28/02/2020,350.0
78426,27546,2,20/05/2020,672.0
78428,3820,3,08/03/2019,556.0
78431,71946,2,10/12/2020,290.0
78443,43054,5,05/01/2020,1280.0
78449,11736,5,18/03/2020,2220.0
78459,61356,4,16/10/2019,1170.0
78467,39368,3,02/09/2020,1116.0
78468,86302,3,17/02/2019,278.0
78484,12895,4,23/07/2020,13000.0
78487,28699,1,28/02/2020,420.0
78489,6381,1,24/01/2020,2930.0
78494,18751,4,28/01/2021,2970.0
78497,44379,2,28/02/2020,825.0
78502,3865,4,03/05/2020,6500.0
78513,3820,4,09/02/2021,834.0
78517,77079,3,31/01/2019,400.0
78520,87156,1,01/11/2019,800.0
78521,5292,5,18/06/2020,2880.0
78529,17329,3,03/01/2021,2360.0
78530,18212,5,02/08/2019,120.0
78534,5292,1,02/04/2020,576.0
78550,98964,4,26/11/2019,1400.0
78559,51238,3,06/12/2020,1230.0
78562,37384,3,02/08/2019,1400.0
78563,41518,1,05/01/2020,1040.0
78578,72621,5,30/08/2019,895.0
78581,21244,1,24/07/2019,4480.0
78586,66135,5,29/11/2019,2450.0
78588,6699,1,20/12/2019,1600.0
78596,53731,3,16/05/2020,430.0
78598,20029,5,25/06/2020,294.0
78605,50771,5,03/12/2020,1020.0
78607,18751,2,07/09/2020,4950.0
78610,36195,1,02/08/2019,440.0
78617,5567,1,20/05/2020,1260.0
78618,68110,5,15/12/2020,3950.0
78620,48872,5,09/03/2020,360.0
78622,56571,2,05/11/2020,1260.0
78623,44207,3,26/11/2019,290.0
78624,73038,5,24/10/2019,540.0
78635,47682,2,24/07/2019,1720.0
78658,82990,4,17/08/2020,1800.0
78660,5292,1,09/08/2020,2304.0
78662,9397,3,25/06/2019,690.0
78667,83795,1,24/11/2020,1860.0
78673,7193,3,26/11/2019,640.0
78690,29301,1,28/02/2020,180.0
78691,59337,5,11/08/2019,2340.0
78699,56350,2,09/11/2019,245.0
78703,15470,5,21/08/2019,3540.0
78709,100983,2,02/08/2020,350.0
78716,8691,4,07/07/2019,900.0
78724,85154,5,01/12/2020,1680.0
78728,46573,4,23/07/2020,350.0
78731,32986,2,03/05/2019,630.0
78747,53138,2,04/03/2020,2070.0
78758,84692,4,28/01/2021,2994.0
78759,13814,2,16/01/2020,3300.0
78761,98964,3,24/12/2020,280.0
78766,49026,5,03/01/2021,1200.0
78784,40508,2,06/12/2020,1470.0
78791,39814,5,02/08/2019,1170.0
78792,2706,1,02/10/2019,2950.0
78793,29510,2,03/01/2021,1080.0
78794,6769,2,04/02/2020,1100.0
78805,4853,1,19/02/2020,200.0
78809,5567,1,24/11/2020,630.0
78814,24159,4,05/08/2020,1620.0
78834,30263,4,16/10/2019,540.0
78844,86302,2,08/02/2020,278.0
78858,6888,3,24/10/2019,350.0
78861,66135,4,29/11/2019,1470.0
78864,29893,5,20/12/2019,1680.0
78869,61071,4,28/07/2020,900.0
78872,32986,3,30/01/2020,315.0
78877,87711,5,14/12/2019,560.0
78880,28699,1,31/10/2020,2100.0
78887,70240,3,25/04/2020,580.0
78888,20029,1,18/07/2020,882.0
78891,43054,0,24/11/2020,960.0
78899,13814,5,09/10/2019,2750.0
78906,53458,3,12/01/2021,2700.0
78914,32986,4,02/08/2019,315.0
78915,13814,4,05/08/2020,550.0
78917,35129,5,09/11/2019,960.0
78931,45695,5,17/12/2020,240.0
78938,73038,5,03/05/2020,360.0
78940,66135,5,16/07/2019,2450.0
78956,86845,2,14/03/2020,660.0
78962,97039,3,23/01/2021,1920.0
78973,6888,2,25/04/2020,2100.0
78976,12895,5,29/04/2020,2600.0
78979,75557,1,18/06/2020,180.0
78991,45979,1,15/09/2020,560.0
78998,12751,4,18/06/2020,2000.0
78999,21244,4,20/04/2019,5600.0
79001,32986,4,06/04/2020,630.0
79003,13716,4,15/09/2020,2700.0
79010,6699,1,11/01/2020,1280.0
79012,13906,1,04/03/2020,340.0
79016,42913,4,23/07/2020,10360.0
79022,41189,5,16/10/2019,800.0
79024,12609,2,19/09/2020,320.0
79027,8707,2,16/11/2019,150.0
79031,18751,1,23/09/2019,5940.0
79032,72621,3,18/06/2020,179.0
79049,20029,4,13/07/2020,588.0
79052,6381,4,05/11/2020,2930.0
79055,4835,4,20/12/2019,2240.0
79061,49026,2,02/08/2020,720.0
79062,53941,2,19/02/2020,1680.0
79066,33976,2,06/12/2020,360.0
79067,79079,5,16/11/2019,960.0
79068,6769,1,18/01/2021,1320.0
79069,54794,3,22/11/2019,2100.0
79071,88368,1,12/01/2021,750.0
79076,82257,3,27/10/2020,9600.0
79079,86302,5,04/03/2020,139.0
79086,9397,3,24/01/2020,1380.0
79090,50330,2,17/12/2020,1050.0
79095,89100,2,02/09/2020,16800.0
79096,9809,3,05/07/2020,520.0
79103,22407,4,15/09/2019,600.0
79106,17258,3,20/04/2019,2520.0
79110,71946,4,17/12/2020,1450.0
79128,75557,4,29/12/2020,540.0
79131,6381,5,29/04/2020,586.0
79134,6769,2,21/03/2019,220.0
79142,100481,5,18/07/2020,1230.0
79144,84176,0,01/06/2020,930.0
79146,36195,1,06/04/2020,110.0
79150,82257,5,16/07/2019,8000.0
79152,18790,2,15/12/2020,890.0
79163,32986,0,17/02/2021,1575.0
79172,77558,1,20/05/2020,4740.0
79173,40082,4,05/11/2020,1260.0
79192,58245,4,24/11/2020,120.0
79193,13906,2,27/10/2020,1020.0
79194,25562,2,04/03/2020,640.0
79196,64127,4,02/08/2019,590.0
79203,59784,5,03/01/2021,780.0
79205,10086,3,04/03/2020,3000.0
79209,30211,3,15/12/2020,1520.0
79213,15875,2,17/12/2020,980.0
79214,21429,1,14/12/2019,1560.0
79232,17258,1,16/01/2020,420.0
79233,31835,3,15/12/2020,798.0
79235,9809,5,24/10/2019,780.0
79239,14420,5,02/10/2019,4140.0
79244,32126,5,09/03/2020,840.0
79247,45695,3,24/12/2020,720.0
79250,47405,3,30/01/2020,620.0
79257,19432,4,03/10/2020,760.0
79266,45979,2,24/07/2019,1120.0
79291,48872,5,07/09/2019,360.0
79302,61356,1,15/09/2019,1170.0
79312,55452,0,20/12/2020,1400.0
79318,48483,3,02/08/2020,1600.0
79323,29650,3,08/03/2019,480.0
79324,7729,1,24/12/2020,1080.0
79326,55051,2,03/01/2021,760.0
79329,22568,4,07/09/2019,735.0
79333,16634,4,14/12/2019,1920.0
79337,66539,1,05/07/2020,399.0
79338,11736,4,14/06/2020,2220.0
79348,53731,1,21/08/2019,430.0
79350,3820,5,18/10/2020,139.0
79353,22407,4,09/03/2020,1200.0
79355,21429,5,28/02/2020,390.0
79359,7193,1,04/03/2020,1600.0
79364,45979,5,09/08/2020,1680.0
79367,71190,4,16/11/2019,2160.0
79374,41189,4,07/07/2019,640.0
79383,18128,2,09/08/2020,795.0
79387,8707,4,17/12/2020,750.0
79392,35129,2,28/07/2020,1600.0
79400,18751,4,02/10/2019,2970.0
79401,75706,1,28/03/2020,500.0
79402,70813,5,01/12/2020,360.0
79407,88368,1,05/06/2020,1500.0
79415,6888,4,21/04/2020,2100.0
79416,100961,3,15/09/2020,480.0
79423,33348,5,02/08/2020,480.0
79429,6381,5,18/06/2020,586.0
79436,6381,5,03/05/2019,586.0
79438,64127,3,22/03/2019,3540.0
79445,15470,4,04/03/2020,590.0
79449,4307,4,02/08/2019,12350.0
79455,18128,4,03/05/2019,1590.0
79465,59784,3,09/11/2019,780.0
79466,12609,3,17/02/2021,1600.0
79468,15875,1,02/09/2020,2450.0
79472,6769,1,14/12/2019,1100.0
79482,84743,5,16/11/2019,600.0
79493,6769,2,31/01/2019,660.0
79498,67445,3,12/01/2021,320.0
79501,57708,2,09/02/2021,2970.0
79502,18212,5,21/08/2019,720.0
79505,4853,2,25/06/2019,500.0
79509,2706,4,04/03/2020,1180.0
79515,84743,3,09/03/2020,720.0
79519,31651,2,05/04/2019,1080.0
79525,66539,5,04/12/2019,399.0
79526,53731,2,06/12/2020,2580.0
79533,43054,5,30/08/2019,640.0
79534,65473,4,19/02/2020,210.0
79535,100939,2,12/01/2021,930.0
79538,10795,2,02/08/2020,1200.0
79557,72621,2,14/12/2019,358.0
79575,8691,1,07/09/2019,540.0
79577,82257,3,24/01/2020,8000.0
79581,42913,3,18/07/2020,15540.0
79593,3451,3,18/01/2021,1500.0
79600,91248,1,19/09/2020,45.0
79603,47405,5,16/04/2020,1550.0
79606,68110,5,24/07/2019,790.0
79613,36195,3,31/10/2020,110.0
79619,79079,1,14/08/2020,320.0
79631,48872,2,03/12/2020,720.0
79633,12895,1,11/01/2020,7800.0
79643,97039,3,02/08/2019,960.0
79649,21429,2,16/01/2020,390.0
79650,43699,2,12/01/2021,845.0
79655,49026,2,24/11/2019,240.0
79656,45695,2,14/12/2019,1440.0
79657,44379,4,24/07/2019,330.0
79665,4835,4,23/09/2019,3360.0
79679,40082,2,09/11/2019,945.0
79692,89100,1,26/11/2019,8400.0
79697,83866,2,06/01/2020,3960.0
79699,43888,2,15/12/2020,950.0
79700,8707,1,06/01/2020,300.0
79704,24159,1,23/05/2020,810.0
79705,50478,3,10/09/2020,1260.0
79708,8691,5,29/06/2020,900.0
79712,7193,3,24/11/2020,320.0
79714,95805,1,07/09/2019,500.0
79726,41518,5,16/01/2020,1300.0
79728,54794,4,24/10/2019,1050.0
79729,80644,1,24/10/2019,5940.0
79732,73692,3,17/08/2020,540.0
79738,65473,1,04/02/2020,1050.0
79743,68110,5,04/12/2019,3160.0
79747,87711,1,03/05/2019,280.0
79748,74506,5,01/11/2019,2100.0
79749,17395,1,11/01/2020,5600.0
79767,12812,1,07/09/2020,960.0
79772,84692,5,14/12/2019,2495.0
79776,100481,3,16/11/2019,2050.0
79784,11736,3,12/01/2021,4440.0
79785,100939,1,09/03/2020,620.0
79797,47475,3,08/07/2019,980.0
79807,3451,1,22/08/2020,750.0
79820,12812,0,01/06/2020,960.0
79827,31651,2,03/05/2020,540.0
79831,57815,3,06/04/2020,200.0
79839,58472,1,24/07/2019,600.0
79840,29301,2,01/06/2020,540.0
79845,38723,4,28/01/2021,400.0
79849,6769,5,09/11/2019,220.0
79855,17990,3,09/12/2019,15200.0
79861,89334,0,29/06/2020,1400.0
79867,43054,5,09/12/2019,640.0
79868,13705,3,07/09/2020,900.0
79873,13472,1,02/09/2020,2250.0
79875,91498,5,16/11/2019,260.0
79877,70673,5,26/11/2019,630.0
79878,30263,5,11/01/2020,405.0
79881,2706,1,29/04/2020,1180.0
79885,14836,5,17/02/2021,3300.0
79900,13814,5,30/08/2019,2200.0
79909,72667,3,24/11/2019,695.0
79914,18212,4,02/04/2020,360.0
79918,60010,1,18/03/2020,270.0
79919,6888,5,16/11/2019,1400.0
79926,48872,4,23/03/2020,480.0
79937,37384,4,01/11/2019,2100.0
79943,4307,5,14/03/2020,6175.0
79945,46573,3,12/10/2020,1750.0
79955,35682,1,21/08/2019,250.0
79957,100961,2,03/05/2019,1920.0
79977,49497,3,09/02/2021,320.0
79982,39814,5,15/09/2020,1950.0
79987,29650,2,02/04/2020,120.0
79989,21516,3,22/08/2020,1600.0
79995,41262,1,02/08/2020,1560.0
79998,39814,3,22/08/2020,1560.0
80000,11736,1,14/05/2020,4440.0
80005,9397,2,05/11/2020,1035.0
80006,84176,5,07/09/2020,310.0
80010,49026,1,20/01/2020,720.0
80012,74864,1,19/02/2020,390.0
80018,83792,4,05/08/2020,1950.0
80023,12895,3,29/12/2020,5200.0
80024,82990,5,14/12/2019,2700.0
80049,17990,2,24/12/2020,19000.0
80055,43054,5,25/04/2020,320.0
80061,18790,2,02/08/2020,1780.0
80065,70673,3,03/12/2020,1260.0
80066,6742,2,25/04/2020,5100.0
80085,39814,3,08/03/2019,1170.0
80096,51238,2,12/10/2020,2050.0
80103,27659,5,09/11/2019,280.0
80106,9809,5,17/12/2020,520.0
80126,6888,5,27/10/2020,2100.0
80128,87156,1,29/12/2019,320.0
80129,55051,2,25/06/2019,4560.0
80135,3865,2,31/10/2020,32500.0
80140,82990,5,07/05/2020,2250.0
80143,70673,4,29/11/2019,210.0
80152,84176,2,10/05/2020,310.0
80154,13906,4,14/12/2019,340.0
80168,95805,3,18/06/2020,200.0
80180,54794,3,29/12/2020,1050.0
80187,98640,4,19/02/2020,2970.0
80196,45695,4,10/06/2020,480.0
80214,22407,1,07/05/2020,1200.0
80223,51238,5,23/03/2020,410.0
80225,89334,5,16/01/2020,1750.0
80234,47682,5,07/09/2019,2580.0
80239,21516,1,09/08/2020,320.0
80241,73038,4,02/02/2021,360.0
80242,53138,2,05/08/2020,1380.0
80253,71190,2,25/04/2020,1080.0
80266,65473,5,02/02/2021,1260.0
80268,25562,4,17/12/2020,960.0
80271,50478,2,02/09/2020,945.0
80279,15470,5,10/05/2020,2950.0
80286,68110,4,29/12/2020,790.0
80290,79079,1,04/03/2020,640.0
80293,40082,3,31/01/2019,1890.0
80294,98964,5,11/04/2020,840.0
80310,41262,4,02/10/2019,2340.0
80316,64127,5,18/03/2020,2950.0
80327,6381,5,23/07/2020,2344.0
80341,3820,3,15/09/2020,278.0
80343,86845,5,28/03/2020,110.0
80348,86845,1,10/12/2020,110.0
80352,6769,4,30/01/2020,1100.0
80355,57696,5,20/04/2019,410.0
80358,82990,3,29/11/2020,1800.0
80368,51238,3,01/12/2020,2050.0
80370,13705,4,30/04/2020,900.0
80381,91498,1,14/05/2019,260.0
80383,3820,1,19/09/2020,695.0
80386,61071,3,18/01/2021,1350.0
80388,6769,5,08/03/2019,440.0
80391,32890,3,25/07/2019,1440.0
80397,86243,4,03/01/2021,2100.0
80400,11736,2,26/11/2019,4440.0
80402,31835,4,30/01/2020,1596.0
80404,58245,1,09/10/2019,600.0
80407,35129,5,09/10/2019,1600.0
80416,13814,4,18/07/2020,2750.0
80417,5567,4,16/04/2020,1050.0
80418,56571,3,06/12/2020,420.0
80434,59784,2,09/12/2019,1950.0
80439,43054,3,25/04/2020,960.0
80440,100484,1,27/10/2020,640.0
80462,4307,5,05/04/2019,6175.0
80463,79079,4,15/09/2020,640.0
80466,38723,2,05/08/2020,320.0
80468,17258,3,03/05/2019,2520.0
80477,37384,4,16/07/2019,3500.0
80480,21244,4,28/07/2020,3360.0
80481,83792,1,28/03/2020,1950.0
80482,71946,1,07/09/2020,290.0
80486,53138,3,08/03/2019,1380.0
80500,33976,3,03/10/2019,360.0
80506,75706,1,04/12/2019,300.0
80509,53941,2,20/12/2020,1400.0
80517,77079,4,04/02/2020,600.0
80521,95805,3,23/01/2021,500.0
80523,8691,1,09/02/2020,900.0
80529,59784,3,13/07/2020,390.0
80532,73692,1,07/05/2020,270.0
80537,5292,2,23/03/2020,1152.0
80538,28699,4,24/11/2019,2520.0
80540,87156,3,24/10/2019,320.0
80544,5567,3,02/09/2020,1050.0
80546,41189,3,05/11/2020,640.0
80548,100484,5,29/12/2019,1920.0
80565,68110,4,16/01/2020,2370.0
80568,37384,3,16/04/2020,2100.0
80581,72621,2,15/09/2020,716.0
80586,4553,5,16/11/2019,660.0
80593,83866,0,19/06/2020,4950.0
80603,100932,4,30/04/2020,11700.0
80613,13716,4,16/04/2020,900.0
80625,54794,2,10/09/2020,350.0
80628,45878,3,06/12/2020,1050.0
80631,12895,4,16/11/2019,7800.0
80634,12751,2,05/11/2020,1600.0
80646,83795,3,12/01/2021,1860.0
80657,56380,2,17/02/2019,1074.0
80660,56350,5,10/09/2020,1470.0
80664,22407,0,25/06/2020,200.0
80667,70240,1,31/01/2019,1740.0
80674,100460,3,16/11/2019,5340.0
80677,70673,2,25/01/2020,630.0
80679,75706,1,15/09/2019,600.0
80685,64127,0,05/06/2020,590.0
80686,100460,3,02/08/2019,1780.0
80702,13716,5,23/10/2020,450.0
80704,5995,5,29/11/2019,1990.0
80712,15875,1,31/01/2019,1470.0
80713,98964,1,04/02/2020,1120.0
80724,30211,1,20/01/2020,380.0
80730,14420,4,02/04/2020,2070.0
80734,37794,5,26/11/2019,420.0
80737,68110,5,01/12/2020,4740.0
80739,39814,3,08/07/2019,2340.0
80741,32126,5,12/06/2019,210.0
80745,3451,5,31/01/2019,750.0
80746,72667,4,14/02/2020,695.0
80749,3865,4,23/01/2021,6500.0
80753,14420,2,13/11/2020,1380.0
80756,51314,4,23/03/2020,410.0
80758,6262,4,03/06/2019,1288.0
80760,36306,2,11/08/2019,390.0
80767,74506,3,22/08/2020,840.0
80769,44379,1,23/10/2020,330.0
80770,21516,1,30/04/2020,960.0
80771,79079,2,23/07/2020,320.0
80775,17990,2,16/01/2020,22800.0
80777,89334,5,31/10/2020,2100.0
80778,65473,5,21/08/2019,1260.0
80787,29301,3,22/11/2019,720.0
80798,8707,5,16/11/2019,750.0
80800,13705,3,03/12/2020,1080.0
80801,19432,3,17/08/2020,760.0
80814,73038,4,14/05/2019,450.0
80819,27336,2,05/07/2020,1000.0
80824,98640,5,14/12/2019,5940.0
80825,18128,1,23/03/2020,795.0
80832,6742,1,24/10/2019,1700.0
80846,89100,2,24/12/2020,21000.0
80856,7871,4,03/06/2019,2100.0
80859,86243,5,18/03/2020,350.0
80865,15470,2,23/09/2019,2950.0
80877,41518,4,24/11/2020,260.0
80879,17258,5,24/11/2019,420.0
80885,14074,3,08/03/2019,2700.0
80902,18212,1,02/09/2020,120.0
80906,57708,5,20/12/2020,4950.0
80907,22407,1,29/12/2019,400.0
80909,73692,2,24/05/2019,360.0
80918,53731,3,19/06/2020,1720.0
80924,40508,5,15/09/2019,980.0
80927,4835,5,16/07/2019,1680.0
80930,77079,4,23/02/2020,400.0
80934,15875,5,14/05/2020,1960.0
80939,18128,5,30/01/2020,2385.0
80946,3451,1,05/08/2020,1500.0
80952,70673,5,21/08/2019,840.0
80954,38723,2,15/12/2020,400.0
80967,73038,4,08/03/2019,180.0
80975,43054,4,03/10/2020,960.0
80982,60010,2,21/08/2019,270.0
80995,66255,1,15/09/2020,2340.0
81008,17990,2,09/03/2020,19000.0
81010,49497,4,20/12/2020,1280.0
81034,5567,5,04/02/2020,420.0
81035,8707,5,08/03/2019,900.0
81043,35129,3,25/01/2020,1920.0
81062,91248,2,28/03/2020,270.0
81063,12895,5,16/07/2019,7800.0
81065,27659,5,25/07/2019,560.0
81084,81822,5,04/10/2020,390.0
81085,43054,5,01/11/2019,320.0
81106,57708,5,02/09/2020,1980.0
81107,100484,3,23/09/2019,1600.0
81110,5292,5,16/11/2019,1728.0
81113,100961,4,18/07/2020,1440.0
81116,58245,5,14/12/2019,480.0
81130,82257,1,04/03/2020,6400.0
81140,74506,5,27/10/2020,2520.0
81142,40082,1,05/07/2020,1575.0
81144,5995,4,14/03/2020,398.0
81161,10086,3,09/02/2020,1500.0
81171,15875,4,18/01/2021,2940.0
81173,44207,5,14/05/2020,1740.0
81177,72667,1,16/05/2020,695.0
81179,2706,5,16/10/2019,590.0
81186,62594,3,07/05/2020,1500.0
81193,6742,2,03/06/2019,3400.0
81195,4553,3,02/08/2019,110.0
81198,12812,2,09/08/2020,960.0
81200,22568,3,01/06/2020,980.0
81208,86243,3,24/12/2020,700.0
81213,74864,5,14/12/2019,260.0
81218,12751,1,05/06/2020,2000.0
81225,47682,1,27/10/2020,430.0
81229,7729,4,03/06/2019,1800.0
81230,43054,2,05/06/2020,1920.0
81237,21244,3,04/02/2020,3360.0
81238,31835,2,07/09/2020,399.0
81244,86243,4,24/11/2019,2100.0
81245,13716,2,18/07/2020,900.0
81246,44424,2,07/09/2020,1440.0
81249,45695,2,14/02/2020,240.0
81252,14420,4,17/02/2019,2070.0
81254,29650,4,17/12/2020,360.0
81257,18790,3,03/05/2019,5340.0
81259,58472,2,12/06/2019,150.0
81260,98640,3,24/05/2019,5940.0
81263,100983,2,31/01/2019,1050.0
81265,33349,5,16/10/2019,810.0
81277,18751,2,18/11/2020,990.0
81284,13814,3,23/05/2020,2200.0
81287,47682,1,03/05/2019,1720.0
81298,55051,3,02/04/2020,4560.0
81317,17258,3,18/10/2020,2520.0
81322,55051,3,06/12/2020,3040.0
81327,72667,2,18/11/2020,417.0
81331,74506,5,04/10/2020,2100.0
81335,39814,3,01/11/2019,1560.0
81355,33349,1,30/01/2020,1080.0
81356,5412,4,02/08/2020,2364.0
81357,53458,4,04/02/2020,1800.0
81358,58472,4,28/01/2021,150.0
81373,56350,3,17/04/2020,980.0
81386,68110,5,21/08/2019,1580.0
81405,50478,3,20/12/2020,315.0
81411,56571,5,17/04/2020,1260.0
81418,21429,3,01/12/2020,390.0
81422,51238,2,20/05/2020,2050.0
81423,89100,5,03/12/2020,12600.0
81430,38723,1,29/12/2019,400.0
81436,40508,4,22/11/2019,490.0
81450,53138,5,09/02/2021,2070.0
81453,39814,5,20/04/2019,390.0
81455,3829,5,24/05/2019,5260.0
81462,62594,2,18/03/2020,1800.0
81471,17395,4,17/12/2020,2800.0
81477,73692,1,23/09/2019,360.0
81494,68110,5,24/11/2019,1580.0
81497,80644,5,14/02/2020,990.0
81531,86544,1,15/12/2020,50.0
81549,86243,3,06/12/2020,1750.0
81551,56380,4,04/02/2020,895.0
81558,100932,4,16/10/2019,7800.0
81559,31651,5,20/04/2019,720.0
81560,40082,5,19/06/2020,1575.0
81563,9397,5,29/12/2020,690.0
81565,71946,4,27/10/2020,1450.0
81580,12609,5,16/07/2019,1280.0
81590,17329,5,23/09/2019,2950.0
81592,32126,3,03/01/2021,630.0
81593,47475,4,25/06/2020,1470.0
81594,53731,2,13/07/2020,430.0
81599,83866,1,02/02/2021,5940.0
81614,4853,1,17/02/2019,600.0
81625,18751,5,24/11/2019,990.0
81626,61071,5,05/06/2020,1350.0
81629,17329,2,02/09/2020,590.0
81631,27546,5,21/08/2019,2016.0
81632,31651,5,22/11/2019,360.0
81639,45878,4,25/06/2020,840.0
81646,5995,3,14/06/2020,796.0
81650,22407,1,21/04/2020,600.0
81652,6381,2,07/09/2020,1172.0
81653,18790,5,07/09/2019,4450.0
81657,43054,5,26/11/2019,320.0
81667,100983,3,02/08/2019,700.0
81673,18790,2,31/01/2019,3560.0
81679,27546,2,23/09/2019,336.0
81680,5995,1,18/01/2021,1194.0
81688,75557,1,25/07/2019,270.0
81691,55051,3,20/01/2020,4560.0
81697,58472,1,14/03/2020,750.0
81698,61071,3,25/06/2020,1800.0
81715,6381,5,26/11/2019,2930.0
81729,56380,3,25/01/2020,537.0
81738,47405,1,29/06/2020,1550.0
81739,60010,2,16/05/2020,540.0
81740,30263,0,17/12/2020,135.0
81749,66539,4,13/07/2020,1995.0
81753,14074,4,17/02/2019,2250.0
81756,43054,4,09/11/2019,960.0
81765,9981,2,21/08/2019,4000.0
81773,57696,2,17/04/2020,2050.0
81779,21244,5,16/10/2019,3360.0
81780,27336,1,09/03/2020,750.0
81785,70240,3,28/09/2020,1450.0
81789,21429,1,18/02/2019,390.0
81793,5567,1,23/02/2020,210.0
81795,8707,2,09/03/2020,150.0
81804,43888,5,16/05/2020,570.0
81805,41518,4,15/09/2019,260.0
81809,19432,2,14/05/2019,380.0
81812,4553,2,17/02/2021,440.0
81813,14420,4,18/11/2020,2760.0
81816,7729,4,02/02/2021,360.0
81817,80644,2,11/01/2020,2970.0
81820,29012,2,15/12/2020,2100.0
81821,32890,1,20/05/2020,2400.0
81827,3865,3,12/06/2019,26000.0
81828,82257,3,09/02/2020,6400.0
81829,31835,4,05/06/2020,399.0
81832,53941,2,15/09/2019,1680.0
81835,53731,1,20/05/2020,430.0
81844,77079,1,16/11/2019,600.0
81853,79551,4,05/08/2020,580.0
81856,15875,2,29/12/2019,2450.0
81864,3451,1,14/08/2020,750.0
81877,54794,5,29/06/2020,350.0
81880,71190,4,12/01/2021,1440.0
81888,59337,2,09/12/2019,1170.0
